videoId,text,createTime,hour,dayOfTheWeek,authorId,name,nickName,verified,musicId,musicName,musicAuthor,musicOriginal,webVideoUrl,videoUrl,duration,diggCount,shareCount,playCount,commentCount,mentions,hashtags
6901344153343364354,#ahmad_star_1 #vs شو خترتو 🤔,1606844403,17,2,6830870101467776005,ahmad_stars_1,💥VS💥,0,6876428283928529670,original sound,🔪🖤💀broken💀🖤🔪,1,https://www.tiktok.com/@ahmad_stars_1/video/6901344153343364354,https://v77.tiktokcdn.com/46b68b644f110b71c8d31663569864ea/5fe11a6a/video/tos/alisg/tos-alisg-pve-0037c001/a16b1448bebf404eac8be67bac079670/?a=1233&br=780&bt=390&cd=0%7C0%7C1&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=202012211557500101890660493A124105&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=M3g8czNzaXM6eTMzNTczM0ApZWY8OzxmN2RoNzM1aWU0N2dpYm00aGtxczBfLS1hMTRzczMtLy4vNC8wMl8zLjA0MS86Yw%3D%3D&vl=&vr=,11,4147,567,18000,1756,0,2
6886472762878151937,Rot op met je bananenbrood en whipped coffee,1603381887,16,4,58029639348023296,tessscholten,Tess Scholten,0,6874258407893830406,I MADE THIS NOT CORY YALL ARE SLOW,Sprish🤩,1,https://www.tiktok.com/@tessscholten/video/6886472762878151937,https://v77.tiktokcdn.com/1d351aec4cd34c1e851ca5cf3f537f0d/5fe11a66/video/tos/alisg/tos-alisg-pve-0037c001/7a011d2def94487d8fa2ff035cbc8598/?a=1233&br=6008&bt=3004&cd=0%7C0%7C1&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=202012211557500101890660493A124105&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=M240dm06bHh0eDMzMzczM0ApODY0aDczaTs0NzY7Z2hpZGdyLm5mMm9zaDVfLS0wMTRzczAyXjAyLjJjMGFhYzIwNWA6Yw%3D%3D&vl=&vr=,7,1425,19,56800,31,0,0
6893282758790008065,"Reply to @ebbagirl_ Lots of requests for #billieeilish and I hadn't heard her music before... I'm hooked, thank you 🤍 #harp #cover #Lovely #fyp",1604967466,0,2,6812399944374486022,harpistkt,Kristan Toczko — harpist,0,6893282722349976322,Lovely . Billie Eilish,Kristan Toczko — harpist,1,https://www.tiktok.com/@harpistkt/video/6893282758790008065,https://v77.tiktokcdn.com/4c047f440f9cf4e8e040f7869780fb3b/5fe11a8c/video/tos/alisg/tos-alisg-pve-0037c001/a4330fadcd4d4662846e0a7e1024cb84/?a=1233&br=1122&bt=561&cd=0%7C0%7C0&cr=0&cs=0&cv=1&dr=0&ds=6&er=&l=202012211557500101890660493A124105&lr=tiktok_m&mime_type=video_mp4&qs=5&rc=Mzd4NnltPGl3eDMzODczM0ApOjllMzloaGRkNzRmO2QzZWczNW8xMm1jamhfLS1jMTRzczQvYzEvXjBjNTZhLi8xNGA6Yw%3D%3D&vl=&vr=,45,6842,107,43700,184,1,5
6907292013293505794,@jorgevanvliet,1608229248,18,4,7755926,jadeanna_,Jade Anna,0,6777665473854065414,Vragen aan mama,Hercules,1,https://www.tiktok.com/@jadeanna_/video/6907292013293505794,https://v77.tiktokcdn.com/3dd96dfd355fea76485bb04942fe62f0/5fe11a8c/video/tos/alisg/tos-alisg-pve-0037c001/df7a2e4e45fd4eaebefa9171737b0afa/?a=1233&br=2286&bt=1143&cd=0%7C0%7C1&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=202012211557500101890660493A124105&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=M3k1O29mM290eTMzOTczM0ApNDM8ZDpnNjtkN2U4aWc8N2docWpocGszL2FfLS01MTRzc2EvMTVeXi9iYjM1MzEwNl86Yw%3D%3D&vl=&vr=,45,63100,96,525900,352,1,0
6902733196811635969,Antwoorden aan @eefje_kwz  even goed nadenken #fyp #foryou #fy #sandroscalia1999 #jokes,1607167815,11,6,6815613384743519237,sandro.officialnnl,Sandro Scalia,0,6892161420423596034,WITHOUT YOU,The Kid LAROI,0,https://www.tiktok.com/@sandro.officialnnl/video/6902733196811635969,https://v77.tiktokcdn.com/079952e48232d00858c5f8d2c59bd0eb/5fe11a66/video/tos/alisg/tos-alisg-pve-0037c001/00820848ff904a1d9d2969c870a09cad/?a=1233&br=1880&bt=940&cd=0%7C0%7C1&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=202012211557500101890660493A124105&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=Mzc7OnY8dWpweTMzZzczM0ApZjw4NzM8OWQ6NzVpZmRmZmduYGxxMC1ocjJfLS0zMTRzcy5hLS0tM15gNWFgYGAvYmA6Yw%3D%3D&vl=&vr=,7,4568,21,82700,91,1,5
6903508885970193666,Reply to @lupsidash train ride with #kenma #haikyuu#haikyuuedit#anime#animeedit#livewallpaper#animelivewallpaper#livewallpaperanime,1607348419,13,1,6836608510916576261,reus.fx,reus,0,5000000001296853197,Heart Of Glass,Blondie,0,https://www.tiktok.com/@reus.fx/video/6903508885970193666,https://v77.tiktokcdn.com/d217895d61ba3152061d3e2d3207d546/5fe11a68/video/tos/alisg/tos-alisg-pve-0037c001/a2326506cf5a458e953ca24b1986f2e6/?a=1233&br=1382&bt=691&cd=0%7C0%7C1&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=202012211557500101890660493A124105&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=M2w7ZnhqdGk2eTMzaDczM0ApZmVmaTM3aDs7NzU0OTVlaWdjLzNfc29lLjRfLS1iMTRzczAtLWEwYmJhXmMxLjQxYy86Yw%3D%3D&vl=&vr=,9,129200,6902,340500,2629,1,8
6906515542035746050,#verkeersagressie #verkeershufter #verkeer #cbr #fy #foryou #foryoupage #for #foryourpage,1608048461,16,2,6894360342316024838,hippeuutzutphen,Hippe uut Zutphen,0,6906515531184999170,origineel geluid,Hippe uut Zutphen,1,https://www.tiktok.com/@hippeuutzutphen/video/6906515542035746050,https://v77.tiktokcdn.com/2dc3fc5835fae39134066cbace13259b/5fe11a6d/video/tos/alisg/tos-alisg-pve-0037c001/b2749ef599584a96aeaeac8bee2a616d/?a=1233&br=1054&bt=527&cd=0%7C0%7C1&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=202012211557500101890660493A124105&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=anU8ZmRlb2xneTMzaDczM0ApOzQ5aGRlaTwzN2dpaDdlaGdiYDM2XjQ0cmBfLS02MTRzc181Ni9iLy82Mi8zYGEuYWE6Yw%3D%3D&vl=&vr=,14,4012,24,316800,93,0,9
6895318771666308354,Easy way🤷🏼‍♂️ #minecraft#mc#minecrafter#minecraftbuilding#minecrafthacks#minecraftpe#minecraftmemes#gaming#fyp#fy#foryoupage#foryou#games#gamers#xyz,1605441509,11,7,6877869494666462210,gamerlings,Gamerlings,0,6732309265052125185,ANYMORE,John Wolf,0,https://www.tiktok.com/@gamerlings/video/6895318771666308354,https://v77.tiktokcdn.com/d90a7f0d3c9bf405e0562fff4d61cf28/5fe11a7c/video/tos/alisg/tos-alisg-pve-0037c001/cbb062d391ef434dae1612ae95cbbaa3/?a=1233&br=1434&bt=717&cd=0%7C0%7C1&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=202012211557500101890660493A124105&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=M3FzbDU4aHFreDMzOjczM0ApOTY8M2U5O2VmNzo4Nmg2NGctcXJuNC5gY2xfLS02MTRzcy5eYzAvNWAvNWMuXzNfXjQ6Yw%3D%3D&vl=&vr=,29,1791,3,44600,36,0,15
6905698143560633602,#foryou #fyp #voorjou #chicken #eten #koken #cooking #nl #dutch #fpodie #food #snacks #haagschekeuken #nederland #onskerstmenu #picassobaby #vj,1607858145,11,7,6782118171496416262,haagschekeuken,HaagscheKeuken,0,6817546286670022657,Fun information PR CM light comedy,SOUND BANK,0,https://www.tiktok.com/@haagschekeuken/video/6905698143560633602,https://v77.tiktokcdn.com/9bc98a18020ed76dd618dfd429b6dcae/5fe11a9a/video/tos/alisg/tos-alisg-pve-0037c001/bd235650fc0248c79dc357e12cfd3aa3/?a=1233&br=3434&bt=1717&cd=0%7C0%7C1&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=202012211557500101890660493A124105&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=ajd2anJ2Nzh5eTMzNzczM0ApMzU7Njc2ZjtlN2c0ZGU4O2dlZl5oYG1oY15fLS00MTRzczYtNmNfMTYzMDNjM15hNTA6Yw%3D%3D&vl=&vr=,59,4597,286,64200,207,0,17
6894955763098193154,#motorsport #f1 #sports #formula1 #racing #redbull #redbullracing,1605356989,12,6,6858748112052503558,f1focused,F1Focused (F1F),0,6807840522032532229,Ghostmane Flesh,💞✨Po✨💞,1,https://www.tiktok.com/@f1focused/video/6894955763098193154,https://v77.tiktokcdn.com/fbbee9535a8a6fb86d6657c2e2f60dce/5fe11a6f/video/tos/alisg/tos-alisg-pve-0037c001/97d8d5f516814f4baa81b0daa8122c7c/?a=1233&br=1816&bt=908&cd=0%7C0%7C1&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=202012211557500101890660493A124105&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=amk6dDdleDx2eDMzODczM0ApNjw1OzU2NmQ5N2ZmZ2k7N2c2ZXJzLW1kb2tfLS0tMTRzc19iYi4uYDReLjJgYjVeYzY6Yw%3D%3D&vl=&vr=,16,8691,46,78100,151,0,7
6906933953777700097,@theori6 ✨Challenge accepted ✨ #googlesheets #excel #spreadsheet,1608145881,19,3,6888132476640953346,sheetgeek,Sheet Geek,0,6878128942629358342,Jenny (I Wanna Ruin Our Friendship),Studio Killers,0,https://www.tiktok.com/@sheetgeek/video/6906933953777700097,https://v77.tiktokcdn.com/7aae19f93499e64ed881f65931cfdd1d/5fe11a75/video/tos/alisg/tos-alisg-pve-0037c001/afd8fc2f59c84e9a9ab6605524e7f193/?a=1180&br=502&bt=251&cd=0%7C0%7C1&cr=0&cs=0&cv=1&dr=3&ds=3&er=&l=202012211557500101890660493A124105&lr=tiktok&mime_type=video_mp4&qs=0&rc=amhzN3Q4eW84eTMzOTgzM0ApZ2Y4NmY0O2VlNzk6ZWQ7NGdeLl81NW1za2FfLS01LzRzcy1fNi9eLTBiNjEyYl4uMWA6Yw%3D%3D&vl=&vr=,22,20100,299,254200,53,1,3
6893433380352822529,Ferrari 😍😍 #F1 #formula1 #ferrari #mercedes #mclaren #hamilton #senna #verstappen #schumacher,1605002533,10,2,6880079569262265350,bikstats,BikStats,0,6804093117843770118,Laxed - Siren Beat,Jawsh 685,0,https://www.tiktok.com/@bikstats/video/6893433380352822529,https://v77.tiktokcdn.com/0bf047a72bcc10a761c0a73a89235202/5fe11a6e/video/tos/alisg/tos-alisg-pve-0037c001/d1228c2b3d69427ab8c5e4e82f38ee49/?a=1233&br=336&bt=168&cd=0%7C0%7C0&cr=0&cs=0&cv=1&dr=0&ds=6&er=&l=202012211557500101890660493A124105&lr=tiktok_m&mime_type=video_mp4&qs=5&rc=M3c4Nmd5djs5eDMzOTczM0ApNTk1aDdkZmRnNzo6NWQ6ZGdmYG9oNl81XmlfLS1hMTRzc2M0YjEzLmI0X2MvYi40My86Yw%3D%3D&vl=&vr=,15,3186,14,91300,24,0,9
6903527132979318018,شكراااااال كتييير بحبيبكم والله 😍😍😍#جيش_بكري #اكسبلورر #هولندا #السعودية🇸🇦 #سوريا🇸🇾 #العراقي🇮🇶 #فلسطين  وجميع المتابعين ربي  يسعدكم😍,1607352668,14,1,6774158772455621637,mo.rab,mo.rab,0,6903527128797858561,original sound,mo.rab,1,https://www.tiktok.com/@mo.rab/video/6903527132979318018,https://v77.tiktokcdn.com/5da8940330fe647a757ca017902a714f/5fe11a6e/video/tos/alisg/tos-alisg-pve-0037c001/0580c70c71194a6abaa4bfe81681c245/?a=1233&br=5502&bt=2751&cd=0%7C0%7C1&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=202012211557500101890660493A124105&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=Mzs8bWl1cG83eTMzMzczM0ApNWc8ZDY5M2VmNzQ5OThnaGdqX3A1L19jLzRfLS01MTRzc2EwLjExMjRiYmEuLV5hNi46Yw%3D%3D&vl=&vr=,15,3755,6,33500,55,0,7
6893035754067430658,inst:hefesto_girl #рекомендации #врекомендации #fitness #sports #tiktok,1604909954,8,1,6594120039011155973,chumakova_hefesto,Chumakova_Tanya,1,6549010971711525888,Оригинальный звук,𝔟𝔩𝔲𝔢𝔟𝔢𝔯𝔯𝔶 ,1,https://www.tiktok.com/@chumakova_hefesto/video/6893035754067430658,https://v77.tiktokcdn.com/a0921a7539358df6066b0dd07397258c/5fe11a68/video/tos/alisg/tos-alisg-pve-0037c001/1750d7311a5242e3994bb4494180bc3c/?a=1233&br=1656&bt=828&cd=0%7C0%7C0&cr=0&cs=0&cv=1&dr=0&ds=6&er=&l=202012211557500101890660493A124105&lr=tiktok_m&mime_type=video_mp4&qs=5&rc=M3N3NW9rbHdpeDMzMzczM0ApZjNnZmk0Nzw8Nzk0ODpmaGdscWxzMzRtamhfLS01MTRzcy0yYDY2YjVgXi1fNjMtMl46Yw%3D%3D&vl=&vr=,9,41000,292,785700,195,0,5
6907818554905726214,The sad truth about having a boyfriend who works out.. #jokes #StrikeAPosay #fyp #gym #productivity #challenge #hoe #funny #trend #gymshark,1608351864,4,6,6603471964316254210,chasexlexie,Chase&Lexie,0,6892161420423596034,WITHOUT YOU,The Kid LAROI,0,https://www.tiktok.com/@chasexlexie/video/6907818554905726214,https://v77.tiktokcdn.com/e88ece38a223bb7c41885b2e3422f664/5fe11a6a/video/tos/useast2a/tos-useast2a-pve-0068/a9a08bfe64d64ab69c36894435492a26/?a=1233&br=2210&bt=1105&cd=0%7C0%7C1&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=202012211557500101890660493A124105&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=M3lzNjpoeXVyeTMzZjczM0ApOjg8ODxpODs4Nzc3PGlpZWczbDUtc2JtLWJfLS1jMTZzcy0xYTM2NDYxNDNeLTIzXmI6Yw%3D%3D&vl=&vr=,11,2475,11,92400,11,0,9
6889446389349125377,Every squad. #boys #fyp #marvel #memes #squad,1604074239,16,5,6617057166127808517,xaruka04,Xaruka,0,173931851772801024,original sound,༺Breana C🍩nstance༻,1,https://www.tiktok.com/@xaruka04/video/6889446389349125377,https://v77.tiktokcdn.com/1787e399af57b1fd4ff1cbb6db261b77/5fe11a6e/video/tos/alisg/tos-alisg-pve-0037c001/97574b4e2e094e7aa0a59de577ae2142/?a=1233&br=1372&bt=686&cd=0%7C0%7C1&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=202012211557500101890660493A124105&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=Mzc2NzZpdjM2eDMzZDczM0ApM2hlZTRnaDxpN2doNGY7PGdebmxwbV8waGJfLS1fMTRzczBiYjFiLi02NDUvNl4vLjM6Yw%3D%3D&vl=&vr=,15,1763,90,24200,12,0,5
6904986469501259014,#duet with @jeffviolette Sometimes the wipe doesn’t work #abs #lifehack,1607692492,13,5,6746624652900828166,jeffviolette,Jeff Violette,0,6865497355236494085,original sound,Nathan Freihofer,1,https://www.tiktok.com/@jeffviolette/video/6904986469501259014,https://v77.tiktokcdn.com/a372a6bb4aaf16d8596331d9e51c30c6/5fe11a65/video/tos/useast2a/tos-useast2a-ve-0068c004/e45ed3b33417409180c319a1475a170d/?a=1233&br=1328&bt=664&cd=0%7C0%7C1&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=202012211557500101890660493A124105&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=amQ4aDd2OWxxeTMzZzczM0ApNThmM2VlNTw0NzlnNjQ1M2czcGRtMG5iLjZfLS1fMTZzc140XmIvMy41Ly9eMzUwX2M6Yw%3D%3D&vl=&vr=,6,1754,15,66400,14,1,3
6900076260693724417,#ASOSinthebag #trending #EXTRADateReady #roblox #wwe #asosintheba #gym #duisburg #duisburg #ronaldo #workout #tiktokindia #bodybuilder #ronaldo #worko,1606549200,7,6,6765196909152289797,kamalmordi,instgram kamal mordi,0,6862392296001030917,original sound,חרב אלהואשלה,1,https://www.tiktok.com/@kamalmordi/video/6900076260693724417,https://v77.tiktokcdn.com/611802ab2f20a468b9608d50179606ee/5fe11a68/video/tos/alisg/tos-alisg-pve-0037c001/f4c39da367b94c58b72633f7ad979a16/?a=1233&br=2492&bt=1246&cd=0%7C0%7C1&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=202012211557500101890660493A124105&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=anI3Z3U5OmR5eTMzZTczM0ApNmc0NjY0aGQ6NzQ4NDw4NmdxZGRuZzNwcS1fLS1eMTRzczExYTNiMTI0YDE1YTEyMGE6Yw%3D%3D&vl=&vr=,9,1567,19,107500,44,0,13
6903994055907118338,It's always the most difficult workout 😬,1607461382,21,2,6733926208025084934,marqsheino,Markus Heinonen,0,6783518343648348933,Thank you all for using my sound,Jake,1,https://www.tiktok.com/@marqsheino/video/6903994055907118338,https://v77.tiktokcdn.com/5d036679013bf20c17123e49a1d97062/5fe11a6a/video/tos/alisg/tos-alisg-pve-0037c001/61e18011e5e443f498ce799d8751ba4d/?a=1233&br=1616&bt=808&cd=0%7C0%7C1&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=202012211557500101890660493A124105&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=MzVtZGozZzN4eTMzPDczM0ApZ2g3ZmU0aWRoNzxkNjZnZ2dsNWlscjFxaDRfLS02MTRzczA2XjEwLi0wNjM2LjQuYzU6Yw%3D%3D&vl=&vr=,11,1339,31,28200,26,0,0
6892745555836013826,#sl__king අත් හදා බලන්න .වෙනස කියන්න,1604842386,13,7,6754588822598419461,sumalichathu95,sumali chathu,0,6884664670893165313,NP HEAVEN SHILLDECK,khalexx,1,https://www.tiktok.com/@sumalichathu95/video/6892745555836013826,https://v77.tiktokcdn.com/2a06eac8b01a514576a7099901a6f58f/5fe11a68/video/tos/alisg/tos-alisg-pve-0037c001/e8183b082abc48368d6e4deb68faac73/?a=1233&br=3862&bt=1931&cd=0%7C0%7C1&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=202012211557500101890660493A124105&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=anFra2lxanR5eDMzaTczM0ApMzw3OzgzN2RpN2U0ZmQ1NWdocF9gXl9tM2dfLS0uMTRzczVeM18zM19hLjRfLS0tXl46Yw%3D%3D&vl=&vr=,9,393,2,11400,52,0,1
6890707606579563781,#stitch with @mikeohearn #fyp #bodybuilding #fitness #motivation #gym #workout,1604367917,1,2,6731930950638355462,westonsgarland,Weston Garland,0,6890707659993926405,original sound,Weston Garland,1,https://www.tiktok.com/@westonsgarland/video/6890707606579563781,https://v77.tiktokcdn.com/be34e216b655a5dfa565770b591a3ba8/5fe11a7e/video/tos/useast2a/tos-useast2a-ve-0068c004/058bba481add4a54b37e2bef7d4d2f7d/?a=1233&br=1018&bt=509&cd=0%7C0%7C1&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=202012211557500101890660493A124105&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=ajNud3NzcDtleDMzaTczM0ApOTVoZ2Y1PGU2N2g2Z2ZpOWdocW9hL2UxYGRfLS02MTZzczQ2X2BhX2ItXjIyNGFfMTM6Yw%3D%3D&vl=&vr=,31,32100,43,393800,301,1,7
6904359798809054470,sheath cleaning ain’t it #fyp #horse #gelding #barrelracer #rodelife,1607546558,20,3,6719159026850038789,_abbygray_,AG,0,6895193576767081218,busy doin hot girl ish,Chelsea,1,https://www.tiktok.com/@_abbygray_/video/6904359798809054470,https://v77.tiktokcdn.com/593af10ed9bf4b9c304925947f09a0c1/5fe11a66/video/tos/useast2a/tos-useast2a-ve-0068c004/96f9712c3edf405aa8d134b0da53af80/?a=1233&br=1888&bt=944&cd=0%7C0%7C1&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=202012211557500101890660493A124105&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=Mzt2NTZkZzxteTMzZTczM0ApPGk8Nmg8ZmQ3NzlpOTY4O2drMjI0cTRsYTVfLS0tMTZzc15jMGEyLl40NC00NGFhNF86Yw%3D%3D&vl=&vr=,7,21300,731,135100,603,0,5
6884795858827644161,#horadearrasar,1602991454,4,7,6822736984046535686,arielly.hillary,Nayane Silvestre,0,6871760635693107202,Paredao Metralhadora,Tays Reis,0,https://www.tiktok.com/@arielly.hillary/video/6884795858827644161,https://v77.tiktokcdn.com/e00f0613c096794d29bfff397d2ffdc7/5fe11a6c/video/tos/alisg/tos-alisg-pve-0037c001/83a073e0c30e4458a8f65039953d7756/?a=1233&br=1952&bt=976&cd=0%7C0%7C1&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=202012211557500101890660493A124105&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=ajZvaGl1O211eDMzOjczM0ApZjU2PDk3PGU8N2g1Nzw7NWcwYW1yL2BoXjJfLS01MTRzczFfMDYtMzVeLWExYDBeYS86Yw%3D%3D&vl=&vr=,13,1086,6,48600,36,0,1
6883600153593367810,#horadearrasar,1602713060,23,3,6870950730703848450,kauanmaia30,Kauan Maia,0,6704831357714958338,Bonde Colorido,Mc Arco Íris,0,https://www.tiktok.com/@kauanmaia30/video/6883600153593367810,https://v77.tiktokcdn.com/23c8ab0c349232c28ea719090bb405b6/5fe11a6c/video/tos/alisg/tos-alisg-pve-0037c001/ca4d339478364c1f8a82513d1df132c8/?a=1233&br=1874&bt=937&cd=0%7C0%7C1&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=202012211557500101890660493A124105&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=MzY6OWhzaXFxeDMzaTczM0ApMzs5NjU3Nzs5NzdlZmg3OmdvcWtoaGsyXjBfLS02MTRzc2MtX2JgMjMwMTItMTReL2M6Yw%3D%3D&vl=&vr=,13,7700,171,52500,129,0,1
6902084818440408321,Облом века 😂 #anime #boruto #naruto #konohomaru #recommendations #anime #animeedit #ПорадуйМаму #безостатка #можноврек #рекомендации,1607016852,17,4,6870176973008815105,k1ra_lait,𝓐𝓷𝓲𝓶𝓮𝓔𝓭𝓲𝓽,0,6787078702082607878,Boss Bitch,Doja Cat,0,https://www.tiktok.com/@k1ra_lait/video/6902084818440408321,https://v77.tiktokcdn.com/f1477fa2021d9ce23da556e211584bdc/5fe11a73/video/tos/alisg/tos-alisg-pve-0037c001/f336c37ba8ad4f23b0abcd31ff7bb4a9/?a=1233&br=2276&bt=1138&cd=0%7C0%7C1&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=202012211557500101890660493A124105&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=M3FwdHV3ZjRseTMzNzczM0ApMzxlZWk8OTw5NzQ6ZTNnOGdqZGkuaGxsMDFfLS0vMTRzcy9jLmAxLV5eNjZiMDUwMy86Yw%3D%3D&vl=&vr=,20,7001,16,56700,35,0,9
6886679044323020033,magic comb,1603429922,6,5,6856316102668420101,dharas_2020,Dhara,0,6886679040653101826,original sound,Dhara,1,https://www.tiktok.com/@dharas_2020/video/6886679044323020033,https://v77.tiktokcdn.com/c1e3a17916666801d24e0cb00e5a3668/5fe11a81/video/tos/alisg/tos-alisg-pve-0037c001/147536b8ecb348af9e9ba1cf5fed0dfc/?a=1233&br=756&bt=378&cd=0%7C0%7C1&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=202012211557500101890660493A124105&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=ajtkbGRzaWg5eDMzNjczM0ApZ2U4Ojc2Ojw1NzM6MzVpOGdlZGlwaGsyXzZfLS0zMTRzc2EtNl5eLy4zYDRgMzI1M2I6Yw%3D%3D&vl=&vr=,34,1869,3,21500,5,0,0
6904338682598264069,How did he do this? 🤔 #how #transition #howdidhedothat #HolidayCrafts,1607541644,19,3,6804223152480306181,eduard_martirosyan,Eduard,0,6904338593632815877,original sound,Eduard,1,https://www.tiktok.com/@eduard_martirosyan/video/6904338682598264069,https://v77.tiktokcdn.com/27592a5047cf72c8e807449f39cc8391/5fe11a6a/video/tos/useast2a/tos-useast2a-ve-0068c001/2b7c83337b7248e0bee6293f73c3fd63/?a=1233&br=2378&bt=1189&cd=0%7C0%7C1&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=202012211557500101890660493A124105&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=am5oZmczdDRseTMzMzczM0ApODY5aWRpOzs6NzM4Zjg1Omdxb2wwYHE0NDVfLS1jMTZzczNhMV5jLy0tLV5iM2BeNGI6Yw%3D%3D&vl=&vr=,11,27700,30,228100,236,0,4
6892784023928704258,I love them 😭 #asagaotokasesan #asagaotokasesanedit #yamada #kase  #anime #animeedit #animeyuri #yuri #🏳️‍🌈 #yuriedit #fyp #foryou #fy #parati,1604851343,16,7,6780478489033950213,fetishold,𝕒𝕟𝕚𝕞𝕖 𝕖𝕕𝕚𝕥𝕤,0,6887291636691389186,k u r o k e n,𝐬𝐨𝐩𝐡𝐢𝐞.,1,https://www.tiktok.com/@fetishold/video/6892784023928704258,https://v77.tiktokcdn.com/42d5ea6fee8135c57c46eac4bd02d64d/5fe11a6b/video/tos/alisg/tos-alisg-pve-0037c001/c624bcb5cbcf42c49d4a098cf8648f22/?a=1233&br=976&bt=488&cd=0%7C0%7C0&cr=0&cs=0&cv=1&dr=0&ds=6&er=&l=202012211557500101890660493A124105&lr=tiktok_m&mime_type=video_mp4&qs=5&rc=ajRuMzNqOjM0eDMzOTczM0ApaTNlNWloOWQ8N2VmaTk3ZWdybTReY3E1YWhfLS1hMTRzczYvMjNiNmFiLzE0Xy9hNGM6Yw%3D%3D&vl=&vr=,12,12600,534,54200,173,0,14
6882758194754522369,#doublebodyweight #squat #squats #strength #coachpiyush #olympiclifting #olylifting #weightliftingcoach #powerlifting,1602517023,16,1,6585853712622338053,coach_piyushh,Coach Piyush,0,6723822613287799557,Originalton [Fergie - L.A.LOVE (la la)],.,1,https://www.tiktok.com/@coach_piyushh/video/6882758194754522369,https://v77.tiktokcdn.com/46eed948fea4c24511455d5ee20a53b8/5fe11a67/video/tos/alisg/tos-alisg-pve-0037c001/728e132ef64b426d9bdf65caff7e0a60/?a=1233&br=2374&bt=1187&cd=0%7C0%7C1&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=202012211557500101890660493A124105&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=am88bW00bzc6eDMzOjczM0ApZmQ1aTU0M2VlN2hkZjM6PGdzZGZyYmIwZC9fLS0zMTRzczI1YzU2NGNjLl9jMTUwYDU6Yw%3D%3D&vl=&vr=,8,613,4,20400,54,0,9
6882342986634595586,И как обычно 30 лайков и ни одного коммента👏🏻 #уменялюкс #тренд #recommendations #переписка #туториал #совет #душа #глобальныерекомендации #любовь,1602420349,13,7,6675619746866676741,dianavhdn,🐒Дианка-обезьянка🐒,0,6827529566765009670,оригинальный звук,MASIK,1,https://www.tiktok.com/@dianavhdn/video/6882342986634595586,https://v77.tiktokcdn.com/7fc8076c334d427ca8a90928f19fafd8/5fe11a66/video/tos/alisg/tos-alisg-pve-0037c001/2cb8b4ff639a46e2af3b21dcc17afce3/?a=1233&br=1768&bt=884&cd=0%7C0%7C1&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=202012211557500101890660493A124105&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=M3B4c2V2eHhpeDMzZTczM0ApN2ZpaWRlN2Q4NzUzZDM3OmdzaHJkbC0ucC5fLS1hMTRzc2FfNS81X2MxMDYzMzJjM2M6Yw%3D%3D&vl=&vr=,7,643,1,11900,61,0,9
